player,pid,pos,pick,eff,draftyr,typ,by,Y,age,horizon,nqf,pred_fwd,real_fwd,pred_ev,pred_val,real_val,resid_fwd,resid_val,active
Rhys Palmer,140498195128000,MID,7,7,2007,ND,1989,2014,25.0,12,3,73.13979333649712,69.28,37.0,426.48,27.0,3.8597933364971198,399.48,1
Rhys Palmer,140498195128000,MID,7,7,2007,ND,1989,2015,26.0,11,2,74.17360330546725,67.625,37.0,386.92,51.0,6.548603305467253,335.92,1
Rhys Palmer,140498195128000,MID,7,7,2007,ND,1989,2016,27.0,10,1,60.54433096914277,60.25,37.0,35.50000000000001,9.0,0.29433096914277,26.500000000000007,1
Rhys Palmer,140498195128000,MID,7,7,2007,ND,1989,2017,28.0,9,0,40.65100400975465,39.0,37.0,10.0,4.0,1.6510040097546508,6.0,0
Lachlan Henderson,140498195129024,KEY_FWD,8,8,2007,ND,1989,2007,18.0,19,14,70.39450739544225,80.09666666666665,18.0,905.4000000000002,972.0,-9.702159271224403,-66.5999999999998,0
Lachlan Henderson,140498195129024,KEY_FWD,8,8,2007,ND,1989,2008,19.0,18,14,69.3919701127858,80.09666666666665,18.0,1034.3400000000001,1095.0,-10.70469655388085,-60.659999999999854,1
Lachlan Henderson,140498195129024,KEY_FWD,8,8,2007,ND,1989,2009,20.0,17,13,68.04763936657504,80.09666666666665,18.0,849.2800000000002,1215.0,-12.049027300091609,-365.7199999999998,1
Lachlan Henderson,140498195129024,KEY_FWD,8,8,2007,ND,1989,2010,21.0,16,12,78.90161872871239,80.09666666666665,18.0,1907.6000000000004,1365.0,-1.1950479379542571,542.6000000000004,1
Lachlan Henderson,140498195129024,KEY_FWD,8,8,2007,ND,1989,2011,22.0,15,11,75.16595486927181,80.09666666666665,18.0,1601.3,1515.0,-4.930711797394835,86.29999999999995,1
Lachlan Henderson,140498195129024,KEY_FWD,8,8,2007,ND,1989,2012,23.0,14,10,72.73504480229019,80.09666666666665,18.0,1446.8400000000001,1659.0,-7.36162186437646,-212.15999999999985,1
Lachlan Henderson,140498195129024,KEY_FWD,8,8,2007,ND,1989,2013,24.0,13,9,85.03215896351881,80.09666666666665,18.0,3489.8800000000006,2371.0,4.935492296852161,1118.8800000000006,1
Lachlan Henderson,140498195129024,KEY_FWD,8,8,2007,ND,1989,2014,25.0,12,8,78.77154741545559,77.52999999999999,18.0,2305.4000000000005,1530.0,1.2415474154555994,775.4000000000005,1
Lachlan Henderson,140498195129024,KEY_FWD,8,8,2007,ND,1989,2015,26.0,11,7,72.68913881870897,77.52999999999999,18.0,1539.88,1510.0,-4.840861181291018,29.88000000000011,1
Lachlan Henderson,140498195129024,KEY_FWD,8,8,2007,ND,1989,2016,27.0,10,6,75.07558280527684,77.52999999999999,18.0,1663.66,1408.0,-2.454417194723149,255.66000000000008,1
Lachlan Henderson,140498195129024,KEY_FWD,8,8,2007,ND,1989,2017,28.0,9,5,75.65419908044323,77.27333333333333,18.0,1625.5200000000002,1226.0,-1.6191342528900918,399.5200000000002,1
Lachlan Henderson,140498195129024,KEY_FWD,8,8,2007,ND,1989,2018,29.0,8,4,70.63601047201406,76.12,18.0,1232.16,897.0,-5.4839895279859405,335.1600000000001,1
Lachlan Henderson,140498195129024,KEY_FWD,8,8,2007,ND,1989,2019,30.0,7,3,65.6725217085089,73.22333333333334,18.0,901.2400000000001,641.0,-7.550811624824448,260.2400000000001,1
Lachlan Henderson,140498195129024,KEY_FWD,8,8,2007,ND,1989,2020,31.0,6,2,65.36234194455157,76.25,18.0,923.0600000000002,681.0,-10.887658055448426,242.06000000000017,1
Lachlan Henderson,140498195129024,KEY_FWD,8,8,2007,ND,1989,2021,32.0,5,1,68.26798118682618,77.14,18.0,943.0000000000001,731.0,-8.872018813173824,212.0000000000001,1
Ben McEvoy,140498195130304,RUC,9,9,2007,ND,1989,2007,18.0,19,14,83.43685031414587,102.20666666666666,25.0,1134.5600000000002,1734.0,-18.76981635252079,-599.4399999999998,0
Ben McEvoy,140498195130304,RUC,9,9,2007,ND,1989,2008,19.0,18,14,81.6909899502567,102.20666666666666,25.0,1150.16,1954.0,-20.51567671640997,-803.8399999999999,0
Ben McEvoy,140498195130304,RUC,9,9,2007,ND,1989,2009,20.0,17,14,82.4046085280601,102.20666666666666,25.0,1163.7400000000002,2168.0,-19.80205813860657,-1004.2599999999998,1
Ben McEvoy,140498195130304,RUC,9,9,2007,ND,1989,2010,21.0,16,13,89.01426187750657,102.20666666666666,25.0,1560.2200000000003,2404.0,-13.192404789160094,-843.7799999999997,1
Ben McEvoy,140498195130304,RUC,9,9,2007,ND,1989,2011,22.0,15,12,109.67883906737325,102.20666666666666,25.0,4929.060000000001,3410.0,7.472172400706583,1519.0600000000013,1
Ben McEvoy,140498195130304,RUC,9,9,2007,ND,1989,2012,23.0,14,11,110.7310247920554,100.05333333333334,25.0,5348.420000000001,3735.0,10.677691458722052,1613.420000000001,1
Ben McEvoy,140498195130304,RUC,9,9,2007,ND,1989,2013,24.0,13,10,105.1482193755276,96.43,25.0,4208.820000000001,2688.0,8.718219375527596,1520.8200000000006,1
Ben McEvoy,140498195130304,RUC,9,9,2007,ND,1989,2014,25.0,12,9,100.35724800313481,96.23666666666668,25.0,3505.7000000000007,2514.0,4.120581336468135,991.7000000000007,1
Ben McEvoy,140498195130304,RUC,9,9,2007,ND,1989,2015,26.0,11,8,91.45351032840614,96.23666666666668,25.0,2199.76,2330.0,-4.7831563382605395,-130.23999999999978,1
Ben McEvoy,140498195130304,RUC,9,9,2007,ND,1989,2016,27.0,10,7,67.84974339847292,96.23666666666668,25.0,544.5400000000001,2176.0,-28.386923268193755,-1631.46,1
Ben McEvoy,140498195130304,RUC,9,9,2007,ND,1989,2017,28.0,9,6,89.23551536560191,96.23666666666668,25.0,1799.44,1907.0,-7.001151301064766,-107.55999999999995,1
Ben McEvoy,140498195130304,RUC,9,9,2007,ND,1989,2018,29.0,8,5,95.42726506361356,94.13,25.0,2103.1000000000004,1579.0,1.2972650636135654,524.1000000000004,1
Ben McEvoy,140498195130304,RUC,9,9,2007,ND,1989,2019,30.0,7,4,89.33266079639995,89.78333333333335,25.0,1447.38,1135.0,-0.4506725369333964,312.3800000000001,1
Ben McEvoy,140498195130304,RUC,9,9,2007,ND,1989,2020,31.0,6,3,84.95927976253202,87.16333333333334,25.0,839.4800000000001,548.0,-2.204053570801321,291.48000000000013,1
Ben McEvoy,140498195130304,RUC,9,9,2007,ND,1989,2021,32.0,5,2,84.99743813543544,88.305,25.0,947.0000000000001,736.0,-3.307561864564562,211.0000000000001,1
Ben McEvoy,140498195130304,RUC,9,9,2007,ND,1989,2022,33.0,4,1,81.81882654611097,87.75,25.0,813.0000000000001,624.0,-5.931173453889031,189.0000000000001,1
Patrick Dangerfield,140498195131648,GEN_FWD,10,10,2007,ND,1990,2007,18.0,19,18,79.15154408773346,128.67999999999998,1511.0,1709.4600000000003,8064.0,-49.52845591226652,-6354.54,0
Patrick Dangerfield,140498195131648,GEN_FWD,10,10,2007,ND,1990,2008,19.0,18,18,72.54887546761314,128.67999999999998,1144.0,1478.5400000000002,8822.0,-56.131124532386835,-7343.46,0
Patrick Dangerfield,140498195131648,GEN_FWD,10,10,2007,ND,1990,2009,20.0,17,18,84.34951956658877,128.67999999999998,2005.0,2268.6000000000004,9179.0,-44.33048043341121,-6910.4,1
Patrick Dangerfield,140498195131648,GEN_FWD,10,10,2007,ND,1990,2010,21.0,16,17,84.0033144342205,128.67999999999998,2107.0,2383.8800000000006,9365.0,-44.67668556577948,-6981.119999999999,1
Patrick Dangerfield,140498195131648,GEN_FWD,10,10,2007,ND,1990,2011,22.0,15,16,88.77603038336828,128.67999999999998,2882.0,3261.060000000001,9379.0,-39.9039696166317,-6117.939999999999,1
Patrick Dangerfield,140498195131648,GEN_FWD,10,10,2007,ND,1990,2012,23.0,14,15,107.39005734124554,128.67999999999998,5628.0,6368.260000000001,9179.0,-21.28994265875444,-2810.739999999999,1
Patrick Dangerfield,140498195131648,GEN_FWD,10,10,2007,ND,1990,2013,24.0,13,14,113.354534401161,128.67999999999998,5950.0,6733.540000000001,8702.0,-15.325465598838974,-1968.4599999999991,1
Patrick Dangerfield,140498195131648,GEN_FWD,10,10,2007,ND,1990,2014,25.0,12,13,111.50660348203719,128.67999999999998,5104.0,5775.34,7997.0,-17.173396517962786,-2221.66,1
Patrick Dangerfield,140498195131648,GEN_FWD,10,10,2007,ND,1990,2015,26.0,11,12,117.71118717343546,128.67999999999998,5569.0,6301.520000000001,7400.0,-10.968812826564516,-1098.4799999999987,1
Patrick Dangerfield,140498195131648,GEN_FWD,10,10,2007,ND,1990,2016,27.0,10,11,119.67590474473137,128.59,5496.0,6218.92,6807.0,-8.914095255268634,-588.0799999999999,1
Patrick Dangerfield,140498195131648,GEN_FWD,10,10,2007,ND,1990,2017,28.0,9,10,115.88792816421503,122.84000000000002,4885.0,5527.920000000001,5688.0,-6.9520718357849915,-160.07999999999902,1
Patrick Dangerfield,140498195131648,GEN_FWD,10,10,2007,ND,1990,2018,29.0,8,9,114.69351758795102,115.65666666666668,3971.0,4493.620000000001,4110.0,-0.9631490787156594,383.6200000000008,1
Patrick Dangerfield,140498195131648,GEN_FWD,10,10,2007,ND,1990,2019,30.0,7,8,113.02473114866426,109.91333333333334,3334.0,3773.040000000001,3265.0,3.1113978153309176,508.0400000000009,1
Patrick Dangerfield,140498195131648,GEN_FWD,10,10,2007,ND,1990,2020,31.0,6,7,111.13942404383181,101.17,2902.0,3284.2000000000003,2979.0,9.969424043831808,305.2000000000003,1
Patrick Dangerfield,140498195131648,GEN_FWD,10,10,2007,ND,1990,2021,32.0,5,6,81.34553031612086,92.88666666666666,1998.0,2261.0000000000005,2071.0,-11.541136350545798,190.00000000000045,1
Patrick Dangerfield,140498195131648,GEN_FWD,10,10,2007,ND,1990,2022,33.0,4,5,55.62624033029012,86.84666666666665,1148.0,1299.0000000000002,1115.0,-31.220426336376526,184.00000000000023,1
Patrick Dangerfield,140498195131648,GEN_FWD,10,10,2007,ND,1990,2023,34.0,3,4,49.01812902516715,84.84333333333333,991.0,1121.0,953.0,-35.825204308166185,168.0,1
Patrick Veszpremi,140498195133440,GEN_FWD,11,11,2007,ND,1989,2007,18.0,19,2,77.70005468881028,55.085,29.0,1506.96,2.0,22.615054688810282,1504.96,0
Patrick Veszpremi,140498195133440,GEN_FWD,11,11,2007,ND,1989,2008,19.0,18,2,78.38534313885688,55.085,29.0,1721.3600000000004,12.0,23.30034313885688,1709.3600000000004,1
Patrick Veszpremi,140498195133440,GEN_FWD,11,11,2007,ND,1989,2009,20.0,17,1,69.87109807806021,53.0,29.0,1032.0600000000002,6.0,16.871098078060214,1026.0600000000002,0
Patrick Veszpremi,140498195133440,GEN_FWD,11,11,2007,ND,1989,2010,21.0,16,1,66.88528980860777,53.0,29.0,912.1400000000001,6.0,13.885289808607766,906.1400000000001,0
Patrick Veszpremi,140498195133440,GEN_FWD,11,11,2007,ND,1989,2011,22.0,15,1,59.76560881869492,53.0,29.0,492.36000000000007,2.0,6.765608818694922,490.36000000000007,0
Patrick Veszpremi,140498195133440,GEN_FWD,11,11,2007,ND,1989,2012,23.0,14,1,58.82494691073703,53.0,29.0,320.30000000000007,3.0,5.824946910737033,317.30000000000007,1
Patrick Veszpremi,140498195133440,GEN_FWD,11,11,2007,ND,1989,2013,24.0,13,0,49.06260078842275,12.0,29.0,66.72,1.0,37.06260078842275,65.72,0
Cyril Rioli,140498195134208,GEN_FWD,12,12,2007,ND,1989,2007,18.0,19,10,77.27280892870486,97.28333333333332,29.0,1486.1400000000003,2887.0,-20.010524404628455,-1400.8599999999997,0
Cyril Rioli,140498195134208,GEN_FWD,12,12,2007,ND,1989,2008,19.0,18,10,87.6781030156027,97.28333333333332,29.0,3049.6400000000003,3476.0,-9.605230317730616,-426.3599999999997,1
Cyril Rioli,140498195134208,GEN_FWD,12,12,2007,ND,1989,2009,20.0,17,9,88.47640221556338,97.28333333333332,29.0,3273.86,3685.0,-8.806931117769935,-411.1399999999999,1
Cyril Rioli,140498195134208,GEN_FWD,12,12,2007,ND,1989,2010,21.0,16,8,97.20103370206994,97.28333333333332,29.0,4876.420000000001,4232.0,-0.08229963126338191,644.420000000001,1
Cyril Rioli,140498195134208,GEN_FWD,12,12,2007,ND,1989,2011,22.0,15,7,102.71701477281746,97.28333333333332,29.0,5606.0,4314.0,5.433681439484147,1292.0,1
Cyril Rioli,140498195134208,GEN_FWD,12,12,2007,ND,1989,2012,23.0,14,6,103.93623157181429,94.83,29.0,5549.180000000001,4011.0,9.106231571814291,1538.1800000000012,1
Cyril Rioli,140498195134208,GEN_FWD,12,12,2007,ND,1989,2013,24.0,13,5,98.38945931779328,91.20333333333333,29.0,4367.6,2973.0,7.186125984459949,1394.6000000000004,1
Cyril Rioli,140498195134208,GEN_FWD,12,12,2007,ND,1989,2014,25.0,12,4,93.5798273234252,91.13333333333333,29.0,3382.5600000000004,2569.0,2.4464939900918807,813.5600000000004,1
Cyril Rioli,140498195134208,GEN_FWD,12,12,2007,ND,1989,2015,26.0,11,3,93.18040225509434,82.79,29.0,3086.36,1932.0,10.39040225509433,1154.3600000000001,1
Cyril Rioli,140498195134208,GEN_FWD,12,12,2007,ND,1989,2016,27.0,10,2,90.16005618826898,76.33,29.0,2491.0200000000004,1534.0,13.830056188268983,957.0200000000004,1
Cyril Rioli,140498195134208,GEN_FWD,12,12,2007,ND,1989,2017,28.0,9,1,63.709092316816864,64.14,29.0,1352.0000000000002,1124.0,-0.4309076831831362,228.00000000000023,1
Cyril Rioli,140498195134208,GEN_FWD,12,12,2007,ND,1989,2018,29.0,8,0,48.352729979062254,55.25,29.0,1013.0000000000002,782.0,-6.897270020937746,231.00000000000023,0
Brad Ebert,140498195135296,MID,13,13,2007,ND,1989,2007,18.0,19,13,82.45915214366602,99.10333333333334,25.0,1241.0000000000002,1629.0,-16.64418118966732,-387.9999999999998,0
Brad Ebert,140498195135296,MID,13,13,2007,ND,1989,2008,19.0,18,13,88.52631704871146,99.10333333333334,25.0,1699.9400000000003,1835.0,-10.577016284621877,-135.05999999999972,1
Brad Ebert,140498195135296,MID,13,13,2007,ND,1989,2009,20.0,17,12,89.83005403979895,99.10333333333334,25.0,1694.9,2041.0,-9.273279293534387,-346.0999999999999,1
Brad Ebert,140498195135296,MID,13,13,2007,ND,1989,2010,21.0,16,11,91.07464304555612,99.10333333333334,25.0,1929.9600000000003,2261.0,-8.028690287777223,-331.03999999999974,1
Brad Ebert,140498195135296,MID,13,13,2007,ND,1989,2011,22.0,15,10,81.10373944745918,99.10333333333334,25.0,909.3400000000001,2463.0,-17.999593885874162,-1553.6599999999999,1
Brad Ebert,140498195135296,MID,13,13,2007,ND,1989,2012,23.0,14,9,99.26357971477772,99.10333333333334,25.0,3325.4800000000005,2648.0,0.16024638144438086,677.4800000000005,1
Brad Ebert,140498195135296,MID,13,13,2007,ND,1989,2013,24.0,13,8,103.18957414752711,98.07,25.0,3608.76,2383.0,5.119574147527118,1225.7600000000002,1
Brad Ebert,140498195135296,MID,13,13,2007,ND,1989,2014,25.0,12,7,100.01232517626843,96.76333333333334,25.0,2882.8000000000006,2029.0,3.248991842935098,853.8000000000006,1
Brad Ebert,140498195135296,MID,13,13,2007,ND,1989,2015,26.0,11,6,98.97110256989619,94.35666666666667,25.0,2457.2400000000002,1569.0,4.61443590322952,888.2400000000002,1
Brad Ebert,140498195135296,MID,13,13,2007,ND,1989,2016,27.0,10,5,86.4049335591619,90.85000000000001,25.0,1128.5800000000002,878.0,-4.445066440838104,250.58000000000015,1
Brad Ebert,140498195135296,MID,13,13,2007,ND,1989,2017,28.0,9,4,91.08855025860817,90.85000000000001,25.0,1625.9000000000003,1401.0,0.23855025860815715,224.90000000000032,1
Brad Ebert,140498195135296,MID,13,13,2007,ND,1989,2018,29.0,8,3,88.34857572235452,83.24666666666667,25.0,810.6000000000001,562.0,5.101909055687855,248.60000000000014,1
Brad Ebert,140498195135296,MID,13,13,2007,ND,1989,2019,30.0,7,2,64.24189241442816,81.44,25.0,279.0,152.0,-17.198107585571833,127.0,1
Brad Ebert,140498195135296,MID,13,13,2007,ND,1989,2020,31.0,6,1,77.76861016307448,86.43,25.0,633.0000000000001,436.0,-8.661389836925522,197.0000000000001,1
Jack Grimes,140498195169344,GEN_DEF,14,14,2007,ND,1989,2007,18.0,19,7,76.99891638279013,90.21666666666665,17.0,841.9000000000001,886.0,-13.217750283876526,-44.09999999999991,0
Jack Grimes,140498195169344,GEN_DEF,14,14,2007,ND,1989,2008,19.0,18,7,72.73953939904042,90.21666666666665,17.0,734.5000000000001,998.0,-17.47712726762623,-263.4999999999999,0
Jack Grimes,140498195169344,GEN_DEF,14,14,2007,ND,1989,2009,20.0,17,7,86.54611509348818,90.21666666666665,17.0,3551.3800000000006,3014.0,-3.6705515731784715,537.3800000000006,1
Jack Grimes,140498195169344,GEN_DEF,14,14,2007,ND,1989,2010,21.0,16,6,91.437678820293,85.74000000000001,17.0,3421.8200000000006,2361.0,5.697678820292992,1060.8200000000006,1
Jack Grimes,140498195169344,GEN_DEF,14,14,2007,ND,1989,2011,22.0,15,5,86.5253047247789,82.40666666666668,17.0,2411.2400000000002,1461.0,4.118638058112225,950.2400000000002,1
Jack Grimes,140498195169344,GEN_DEF,14,14,2007,ND,1989,2012,23.0,14,4,92.4243873544079,81.99000000000001,17.0,2797.76,1381.0,10.434387354407889,1416.7600000000002,1
Jack Grimes,140498195169344,GEN_DEF,14,14,2007,ND,1989,2013,24.0,13,3,90.5889674205773,77.24666666666667,17.0,2281.3800000000006,765.0,13.342300753910635,1516.3800000000006,1
Jack Grimes,140498195169344,GEN_DEF,14,14,2007,ND,1989,2014,25.0,12,2,82.08098875666623,75.405,17.0,1296.4400000000003,311.0,6.675988756666229,985.4400000000003,1
Jack Grimes,140498195169344,GEN_DEF,14,14,2007,ND,1989,2015,26.0,11,1,78.70548171633091,76.75,17.0,946.8600000000001,233.0,1.9554817163309082,713.8600000000001,1
Jack Grimes,140498195169344,GEN_DEF,14,14,2007,ND,1989,2016,27.0,10,0,75.08162609169396,85.5,17.0,654.96,727.0,-10.418373908306037,-72.03999999999996,0
Robbie Tarrant,140498195170304,KEY_DEF,15,15,2007,ND,1989,2007,18.0,19,11,70.10888671140457,83.96666666666665,17.0,860.72,1220.0,-13.857779955262089,-359.28,0
Robbie Tarrant,140498195170304,KEY_DEF,15,15,2007,ND,1989,2008,19.0,18,11,69.5712771866566,83.96666666666665,17.0,943.5600000000002,1374.0,-14.395389480010053,-430.4399999999998,0
Robbie Tarrant,140498195170304,KEY_DEF,15,15,2007,ND,1989,2009,20.0,17,11,67.34657873531454,83.96666666666665,17.0,925.8200000000002,1512.0,-16.620087931352117,-586.1799999999998,0
Robbie Tarrant,140498195170304,KEY_DEF,15,15,2007,ND,1989,2010,21.0,16,11,60.57362501622305,83.96666666666665,17.0,523.8600000000001,1663.0,-23.393041650443607,-1139.1399999999999,0
Robbie Tarrant,140498195170304,KEY_DEF,15,15,2007,ND,1989,2011,22.0,15,11,58.662482106561,83.96666666666665,17.0,334.9800000000001,1825.0,-25.304184560105654,-1490.02,1
Robbie Tarrant,140498195170304,KEY_DEF,15,15,2007,ND,1989,2012,23.0,14,10,67.48581347973227,83.96666666666665,17.0,678.0600000000001,1992.0,-16.480853186934382,-1313.94,1
Robbie Tarrant,140498195170304,KEY_DEF,15,15,2007,ND,1989,2013,24.0,13,9,63.35457949881608,83.96666666666665,17.0,417.74,2135.0,-20.612087167850575,-1717.26,1
Robbie Tarrant,140498195170304,KEY_DEF,15,15,2007,ND,1989,2014,25.0,12,8,55.45536438188869,83.96666666666665,17.0,174.52,2196.0,-28.511302284777962,-2021.48,0
Robbie Tarrant,140498195170304,KEY_DEF,15,15,2007,ND,1989,2015,26.0,11,8,67.09520294843402,83.96666666666665,17.0,643.12,2187.0,-16.871463718232633,-1543.88,1
Robbie Tarrant,140498195170304,KEY_DEF,15,15,2007,ND,1989,2016,27.0,10,7,74.87974630144654,83.96666666666665,17.0,1541.98,2044.0,-9.08692036522011,-502.02,1
Robbie Tarrant,140498195170304,KEY_DEF,15,15,2007,ND,1989,2017,28.0,9,6,74.45970242586708,82.61,17.0,1326.0600000000002,1625.0,-8.15029757413292,-298.9399999999998,1
Robbie Tarrant,140498195170304,KEY_DEF,15,15,2007,ND,1989,2018,29.0,8,5,73.33314605829325,80.96,17.0,1097.8200000000002,1188.0,-7.626853941706742,-90.17999999999984,1
Robbie Tarrant,140498195170304,KEY_DEF,15,15,2007,ND,1989,2019,30.0,7,4,73.77664788821183,77.98,17.0,1301.9,1007.0,-4.203352111788178,294.9000000000001,1
Robbie Tarrant,140498195170304,KEY_DEF,15,15,2007,ND,1989,2020,31.0,6,3,72.91482208354418,69.64666666666666,17.0,1376.0200000000002,1141.0,3.2681554168775193,235.0200000000002,1
Robbie Tarrant,140498195170304,KEY_DEF,15,15,2007,ND,1989,2021,32.0,5,2,67.68162222025022,61.375,17.0,413.46000000000004,243.0,6.306622220250219,170.46000000000004,1
Robbie Tarrant,140498195170304,KEY_DEF,15,15,2007,ND,1989,2022,33.0,4,1,44.00460902730053,57.45,17.0,31.000000000000007,14.0,-13.445390972699471,17.000000000000007,1
Matthew Lobbe,140498195171520,RUC,16,16,2007,ND,1989,2007,18.0,19,7,77.56833935409661,87.07000000000001,21.0,828.3400000000001,486.0,-9.5016606459034,342.34000000000015,0
Matthew Lobbe,140498195171520,RUC,16,16,2007,ND,1989,2008,19.0,18,7,78.4850254436168,87.07000000000001,21.0,933.3000000000002,547.0,-8.584974556383202,386.3000000000002,0
Matthew Lobbe,140498195171520,RUC,16,16,2007,ND,1989,2009,20.0,17,7,76.43087787948802,87.07000000000001,21.0,834.1600000000001,616.0,-10.639122120511985,218.16000000000008,0
Matthew Lobbe,140498195171520,RUC,16,16,2007,ND,1989,2010,21.0,16,7,73.26379415294002,87.07000000000001,21.0,733.6400000000001,694.0,-13.806205847059985,39.6400000000001,0
Matthew Lobbe,140498195171520,RUC,16,16,2007,ND,1989,2011,22.0,15,7,81.96049159903356,87.07000000000001,21.0,974.9400000000002,785.0,-5.1095084009664475,189.94000000000017,1
Matthew Lobbe,140498195171520,RUC,16,16,2007,ND,1989,2012,23.0,14,6,80.6089955128955,86.66000000000001,21.0,943.7600000000001,847.0,-6.051004487104507,96.7600000000001,1
Matthew Lobbe,140498195171520,RUC,16,16,2007,ND,1989,2013,24.0,13,5,88.99615921560144,86.66000000000001,21.0,2165.94,1296.0,2.336159215601427,869.94,1
Matthew Lobbe,140498195171520,RUC,16,16,2007,ND,1989,2014,25.0,12,4,97.55993271507046,81.19333333333334,21.0,3227.4800000000005,1599.0,16.366599381737117,1628.4800000000005,1
Matthew Lobbe,140498195171520,RUC,16,16,2007,ND,1989,2015,26.0,11,3,81.72931236649583,70.68,21.0,1184.2600000000002,409.0,11.049312366495826,775.2600000000002,1
Matthew Lobbe,140498195171520,RUC,16,16,2007,ND,1989,2016,27.0,10,2,64.94044626232004,69.96000000000001,21.0,416.66,202.0,-5.019553737679971,214.66000000000003,1
Matthew Lobbe,140498195171520,RUC,16,16,2007,ND,1989,2017,28.0,9,1,59.1404374049718,74.17,21.0,351.00000000000006,194.0,-15.029562595028203,157.00000000000006,0
Matthew Lobbe,140498195171520,RUC,16,16,2007,ND,1989,2018,29.0,8,1,65.05844110289999,74.17,21.0,183.10000000000002,89.0,-9.11155889710001,94.10000000000002,1
Matthew Lobbe,140498195171520,RUC,16,16,2007,ND,1989,2019,30.0,7,0,48.44264412671034,48.0,21.0,84.00000000000001,38.0,0.44264412671034137,46.000000000000014,0
Harry Taylor,140498195172480,KEY_DEF,17,17,2007,ND,1986,2007,21.0,19,13,59.1511417904584,87.56,8.0,416.0400000000001,2177.0,-28.408858209541606,-1760.96,0
Harry Taylor,140498195172480,KEY_DEF,17,17,2007,ND,1986,2008,22.0,18,13,69.4233491460432,87.56,8.0,2348.96,2991.0,-18.13665085395681,-642.04,1
Harry Taylor,140498195172480,KEY_DEF,17,17,2007,ND,1986,2009,23.0,17,12,76.88707565475872,87.56,8.0,2648.34,2951.0,-10.672924345241285,-302.65999999999985,1
Harry Taylor,140498195172480,KEY_DEF,17,17,2007,ND,1986,2010,24.0,16,11,84.84723195169082,87.56,8.0,3277.5000000000005,2948.0,-2.7127680483091865,329.50000000000045,1
Harry Taylor,140498195172480,KEY_DEF,17,17,2007,ND,1986,2011,25.0,15,10,87.8531169140118,86.92333333333333,8.0,3258.9,2636.0,0.9297835806784747,622.9000000000001,1
Harry Taylor,140498195172480,KEY_DEF,17,17,2007,ND,1986,2012,26.0,14,9,89.08730164912343,86.92333333333333,8.0,3427.1600000000008,2611.0,2.1639683157901004,816.1600000000008,1
Harry Taylor,140498195172480,KEY_DEF,17,17,2007,ND,1986,2013,27.0,13,8,89.74190484833922,85.37,8.0,3307.4400000000005,2335.0,4.371904848339213,972.4400000000005,1
Harry Taylor,140498195172480,KEY_DEF,17,17,2007,ND,1986,2014,28.0,12,7,86.41217281414627,79.67666666666666,8.0,2555.1600000000003,1406.0,6.735506147479612,1149.1600000000003,1
Harry Taylor,140498195172480,KEY_DEF,17,17,2007,ND,1986,2015,29.0,11,6,82.86148741310969,76.65,8.0,1925.5600000000004,1228.0,6.21148741310968,697.5600000000004,1
Harry Taylor,140498195172480,KEY_DEF,17,17,2007,ND,1986,2016,30.0,10,5,75.373020707694,72.26,8.0,1144.1200000000001,906.0,3.113020707693991,238.12000000000012,1
Harry Taylor,140498195172480,KEY_DEF,17,17,2007,ND,1986,2017,31.0,9,4,70.54301036213657,69.59333333333333,8.0,620.62,411.0,0.9496770288032366,209.62,1
Harry Taylor,140498195172480,KEY_DEF,17,17,2007,ND,1986,2018,32.0,8,3,63.51964372751428,66.39,8.0,495.00000000000006,316.0,-2.870356272485722,179.00000000000006,1
Harry Taylor,140498195172480,KEY_DEF,17,17,2007,ND,1986,2019,33.0,7,2,61.16467312722359,65.835,8.0,313.00000000000006,181.0,-4.670326872776407,132.00000000000006,1
Harry Taylor,140498195172480,KEY_DEF,17,17,2007,ND,1986,2020,34.0,6,1,51.200739547511155,62.79,8.0,91.00000000000001,43.0,-11.589260452488844,48.000000000000014,1
Alex Rance,140498195173696,KEY_DEF,18,18,2007,ND,1989,2007,18.0,19,10,68.67164601225122,95.27333333333333,15.0,730.1400000000001,2459.0,-26.60168732108211,-1728.86,0
Alex Rance,140498195173696,KEY_DEF,18,18,2007,ND,1989,2008,19.0,18,10,68.24305115400084,95.27333333333333,15.0,801.7400000000001,2776.0,-27.030282179332488,-1974.2599999999998,0
Alex Rance,140498195173696,KEY_DEF,18,18,2007,ND,1989,2009,20.0,17,10,75.64799821345498,95.27333333333333,15.0,1225.0400000000002,3037.0,-19.625335119878343,-1811.9599999999998,1
Alex Rance,140498195173696,KEY_DEF,18,18,2007,ND,1989,2010,21.0,16,9,73.16040386393074,95.27333333333333,15.0,1044.18,3315.0,-22.112929469402587,-2270.8199999999997,1
Alex Rance,140498195173696,KEY_DEF,18,18,2007,ND,1989,2011,22.0,15,8,84.92645473547931,95.27333333333333,15.0,2862.5400000000004,3640.0,-10.346878597854015,-777.4599999999996,1
Alex Rance,140498195173696,KEY_DEF,18,18,2007,ND,1989,2012,23.0,14,7,90.84910233263541,95.27333333333333,15.0,4078.0600000000004,4005.0,-4.424231000697915,73.0600000000004,1
Alex Rance,140498195173696,KEY_DEF,18,18,2007,ND,1989,2013,24.0,13,6,91.6157090235742,95.27333333333333,15.0,4190.72,4044.0,-3.6576243097591288,146.72000000000025,1
